id,top_color,bottom_color,dress_type,pattern,skin_tone,body_type,fabric,accessories,occasion,recommended_outfit
194,pink,beige,Sheath,geometric,fair,apple,linen,"['necklace', 'bracelet']",formal,"pink top with beige bottom, Sheath dress with geometric pattern"
195,pink,beige,Sheath,plain,fair,apple,linen,"['necklace', 'bracelet']",party,"pink top with beige bottom, Sheath dress with plain pattern"
196,pink,beige,Bodycon,striped,fair,apple,silk,"['necklace', 'bracelet']",evening,"pink top with beige bottom, Bodycon dress with striped pattern"
197,pink,beige,Bodycon,geometric,fair,apple,silk,"['necklace', 'bracelet']",weekend,"pink top with beige bottom, Bodycon dress with geometric pattern"
198,pink,beige,Bodycon,plain,fair,apple,silk,"['necklace', 'bracelet']",casual,"pink top with beige bottom, Bodycon dress with plain pattern"
199,mint,white,Empire,striped,fair,apple,cotton,"['necklace', 'bracelet']",office,"mint top with white bottom, Empire dress with striped pattern"
200,mint,white,Empire,geometric,fair,apple,cotton,"['necklace', 'bracelet']",formal,"mint top with white bottom, Empire dress with geometric pattern"
201,mint,white,Empire,plain,fair,apple,cotton,"['necklace', 'bracelet']",party,"mint top with white bottom, Empire dress with plain pattern"
202,mint,white,Sheath,striped,fair,apple,linen,"['necklace', 'bracelet']",evening,"mint top with white bottom, Sheath dress with striped pattern"
203,mint,white,Sheath,geometric,fair,apple,linen,"['necklace', 'bracelet']",weekend,"mint top with white bottom, Sheath dress with geometric pattern"
204,mint,white,Sheath,plain,fair,apple,linen,"['necklace', 'bracelet']",casual,"mint top with white bottom, Sheath dress with plain pattern"
205,mint,white,Bodycon,striped,fair,apple,silk,"['necklace', 'bracelet']",office,"mint top with white bottom, Bodycon dress with striped pattern"
206,mint,white,Bodycon,geometric,fair,apple,silk,"['necklace', 'bracelet']",formal,"mint top with white bottom, Bodycon dress with geometric pattern"
207,mint,white,Bodycon,plain,fair,apple,silk,"['necklace', 'bracelet']",party,"mint top with white bottom, Bodycon dress with plain pattern"
208,mint,navy,Empire,striped,fair,apple,cotton,"['necklace', 'bracelet']",evening,"mint top with navy bottom, Empire dress with striped pattern"
209,mint,navy,Empire,geometric,fair,apple,cotton,"['necklace', 'bracelet']",weekend,"mint top with navy bottom, Empire dress with geometric pattern"
210,mint,navy,Empire,plain,fair,apple,cotton,"['necklace', 'bracelet']",casual,"mint top with navy bottom, Empire dress with plain pattern"
211,mint,navy,Sheath,striped,fair,apple,linen,"['necklace', 'bracelet']",office,"mint top with navy bottom, Sheath dress with striped pattern"
212,mint,navy,Sheath,geometric,fair,apple,linen,"['necklace', 'bracelet']",formal,"mint top with navy bottom, Sheath dress with geometric pattern"
213,mint,navy,Sheath,plain,fair,apple,linen,"['necklace', 'bracelet']",party,"mint top with navy bottom, Sheath dress with plain pattern"
214,mint,navy,Bodycon,striped,fair,apple,silk,"['necklace', 'bracelet']",evening,"mint top with navy bottom, Bodycon dress with striped pattern"
215,mint,navy,Bodycon,geometric,fair,apple,silk,"['necklace', 'bracelet']",weekend,"mint top with navy bottom, Bodycon dress with geometric pattern"
216,mint,navy,Bodycon,plain,fair,apple,silk,"['necklace', 'bracelet']",casual,"mint top with navy bottom, Bodycon dress with plain pattern"
217,light yellow,denim,Empire,striped,fair,apple,cotton,"['necklace', 'bracelet']",office,"light yellow top with denim bottom, Empire dress with striped pattern"
218,light yellow,denim,Empire,geometric,fair,apple,cotton,"['necklace', 'bracelet']",formal,"light yellow top with denim bottom, Empire dress with geometric pattern"
219,light yellow,denim,Empire,plain,fair,apple,cotton,"['necklace', 'bracelet']",party,"light yellow top with denim bottom, Empire dress with plain pattern"
220,light yellow,denim,Sheath,striped,fair,apple,linen,"['necklace', 'bracelet']",evening,"light yellow top with denim bottom, Sheath dress with striped pattern"
221,light yellow,denim,Sheath,geometric,fair,apple,linen,"['necklace', 'bracelet']",weekend,"light yellow top with denim bottom, Sheath dress with geometric pattern"
222,light yellow,denim,Sheath,plain,fair,apple,linen,"['necklace', 'bracelet']",casual,"light yellow top with denim bottom, Sheath dress with plain pattern"
223,light yellow,denim,Bodycon,striped,fair,apple,silk,"['necklace', 'bracelet']",office,"light yellow top with denim bottom, Bodycon dress with striped pattern"
224,light yellow,denim,Bodycon,geometric,fair,apple,silk,"['necklace', 'bracelet']",formal,"light yellow top with denim bottom, Bodycon dress with geometric pattern"
225,light yellow,denim,Bodycon,plain,fair,apple,silk,"['necklace', 'bracelet']",party,"light yellow top with denim bottom, Bodycon dress with plain pattern"
226,light yellow,white,Empire,striped,fair,apple,cotton,"['necklace', 'bracelet']",evening,"light yellow top with white bottom, Empire dress with striped pattern"
227,light yellow,white,Empire,geometric,fair,apple,cotton,"['necklace', 'bracelet']",weekend,"light yellow top with white bottom, Empire dress with geometric pattern"
228,light yellow,white,Empire,plain,fair,apple,cotton,"['necklace', 'bracelet']",casual,"light yellow top with white bottom, Empire dress with plain pattern"
229,light yellow,white,Sheath,striped,fair,apple,linen,"['necklace', 'bracelet']",office,"light yellow top with white bottom, Sheath dress with striped pattern"
230,light yellow,white,Sheath,geometric,fair,apple,linen,"['necklace', 'bracelet']",formal,"light yellow top with white bottom, Sheath dress with geometric pattern"
231,light yellow,white,Sheath,plain,fair,apple,linen,"['necklace', 'bracelet']",party,"light yellow top with white bottom, Sheath dress with plain pattern"
232,light yellow,white,Bodycon,striped,fair,apple,silk,"['necklace', 'bracelet']",evening,"light yellow top with white bottom, Bodycon dress with striped pattern"
233,light yellow,white,Bodycon,geometric,fair,apple,silk,"['necklace', 'bracelet']",weekend,"light yellow top with white bottom, Bodycon dress with geometric pattern"
234,light yellow,white,Bodycon,plain,fair,apple,silk,"['necklace', 'bracelet']",casual,"light yellow top with white bottom, Bodycon dress with plain pattern"
235,white,denim,Empire,striped,fair,apple,cotton,"['necklace', 'bracelet']",office,"white top with denim bottom, Empire dress with striped pattern"
236,white,denim,Empire,geometric,fair,apple,cotton,"['necklace', 'bracelet']",formal,"white top with denim bottom, Empire dress with geometric pattern"
237,white,denim,Empire,plain,fair,apple,cotton,"['necklace', 'bracelet']",party,"white top with denim bottom, Empire dress with plain pattern"
238,white,denim,Sheath,striped,fair,apple,linen,"['necklace', 'bracelet']",evening,"white top with denim bottom, Sheath dress with striped pattern"
239,white,denim,Sheath,geometric,fair,apple,linen,"['necklace', 'bracelet']",weekend,"white top with denim bottom, Sheath dress with geometric pattern"
240,white,denim,Sheath,plain,fair,apple,linen,"['necklace', 'bracelet']",casual,"white top with denim bottom, Sheath dress with plain pattern"
241,white,denim,Bodycon,striped,fair,apple,silk,"['necklace', 'bracelet']",office,"white top with denim bottom, Bodycon dress with striped pattern"
242,white,denim,Bodycon,geometric,fair,apple,silk,"['necklace', 'bracelet']",formal,"white top with denim bottom, Bodycon dress with geometric pattern"
243,white,denim,Bodycon,plain,fair,apple,silk,"['necklace', 'bracelet']",party,"white top with denim bottom, Bodycon dress with plain pattern"
244,white,black,Empire,striped,fair,apple,cotton,"['necklace', 'bracelet']",evening,"white top with black bottom, Empire dress with striped pattern"
245,white,black,Empire,geometric,fair,apple,cotton,"['necklace', 'bracelet']",weekend,"white top with black bottom, Empire dress with geometric pattern"
246,white,black,Empire,plain,fair,apple,cotton,"['necklace', 'bracelet']",casual,"white top with black bottom, Empire dress with plain pattern"
247,white,black,Sheath,striped,fair,apple,linen,"['necklace', 'bracelet']",office,"white top with black bottom, Sheath dress with striped pattern"
248,white,black,Sheath,geometric,fair,apple,linen,"['necklace', 'bracelet']",formal,"white top with black bottom, Sheath dress with geometric pattern"
249,white,black,Sheath,plain,fair,apple,linen,"['necklace', 'bracelet']",party,"white top with black bottom, Sheath dress with plain pattern"
250,white,black,Bodycon,striped,fair,apple,silk,"['necklace', 'bracelet']",evening,"white top with black bottom, Bodycon dress with striped pattern"
251,white,black,Bodycon,geometric,fair,apple,silk,"['necklace', 'bracelet']",weekend,"white top with black bottom, Bodycon dress with geometric pattern"
252,white,black,Bodycon,plain,fair,apple,silk,"['necklace', 'bracelet']",casual,"white top with black bottom, Bodycon dress with plain pattern"
253,peach,beige,Empire,striped,fair,apple,cotton,"['necklace', 'bracelet']",office,"peach top with beige bottom, Empire dress with striped pattern"
254,peach,beige,Empire,geometric,fair,apple,cotton,"['necklace', 'bracelet']",formal,"peach top with beige bottom, Empire dress with geometric pattern"
255,peach,beige,Empire,plain,fair,apple,cotton,"['necklace', 'bracelet']",party,"peach top with beige bottom, Empire dress with plain pattern"
256,peach,beige,Sheath,striped,fair,apple,linen,"['necklace', 'bracelet']",evening,"peach top with beige bottom, Sheath dress with striped pattern"
257,peach,beige,Sheath,geometric,fair,apple,linen,"['necklace', 'bracelet']",weekend,"peach top with beige bottom, Sheath dress with geometric pattern"
258,peach,beige,Sheath,plain,fair,apple,linen,"['necklace', 'bracelet']",casual,"peach top with beige bottom, Sheath dress with plain pattern"
259,peach,beige,Bodycon,striped,fair,apple,silk,"['necklace', 'bracelet']",office,"peach top with beige bottom, Bodycon dress with striped pattern"
260,peach,beige,Bodycon,geometric,fair,apple,silk,"['necklace', 'bracelet']",formal,"peach top with beige bottom, Bodycon dress with geometric pattern"
261,peach,beige,Bodycon,plain,fair,apple,silk,"['necklace', 'bracelet']",party,"peach top with beige bottom, Bodycon dress with plain pattern"
262,peach,brown,Empire,striped,fair,apple,cotton,"['necklace', 'bracelet']",evening,"peach top with brown bottom, Empire dress with striped pattern"
263,peach,brown,Empire,geometric,fair,apple,cotton,"['necklace', 'bracelet']",weekend,"peach top with brown bottom, Empire dress with geometric pattern"
264,peach,brown,Empire,plain,fair,apple,cotton,"['necklace', 'bracelet']",casual,"peach top with brown bottom, Empire dress with plain pattern"
265,peach,brown,Sheath,striped,fair,apple,linen,"['necklace', 'bracelet']",office,"peach top with brown bottom, Sheath dress with striped pattern"
266,peach,brown,Sheath,geometric,fair,apple,linen,"['necklace', 'bracelet']",formal,"peach top with brown bottom, Sheath dress with geometric pattern"
267,peach,brown,Sheath,plain,fair,apple,linen,"['necklace', 'bracelet']",party,"peach top with brown bottom, Sheath dress with plain pattern"
268,peach,brown,Bodycon,striped,fair,apple,silk,"['necklace', 'bracelet']",evening,"peach top with brown bottom, Bodycon dress with striped pattern"
269,peach,brown,Bodycon,geometric,fair,apple,silk,"['necklace', 'bracelet']",weekend,"peach top with brown bottom, Bodycon dress with geometric pattern"
270,peach,brown,Bodycon,plain,fair,apple,silk,"['necklace', 'bracelet']",casual,"peach top with brown bottom, Bodycon dress with plain pattern"
271,pink,white,Sheath,bold,fair,rectangle,linen,"['necklace', 'bracelet']",office,"pink top with white bottom, Sheath dress with bold pattern"
272,pink,white,Sheath,stripes,fair,rectangle,linen,"['necklace', 'bracelet']",formal,"pink top with white bottom, Sheath dress with stripes pattern"
273,pink,white,Sheath,floral,fair,rectangle,linen,"['necklace', 'bracelet']",party,"pink top with white bottom, Sheath dress with floral pattern"
274,pink,white,Shift,bold,fair,rectangle,linen,"['necklace', 'bracelet']",evening,"pink top with white bottom, Shift dress with bold pattern"
275,pink,white,Shift,stripes,fair,rectangle,linen,"['necklace', 'bracelet']",weekend,"pink top with white bottom, Shift dress with stripes pattern"
276,pink,white,Shift,floral,fair,rectangle,linen,"['necklace', 'bracelet']",casual,"pink top with white bottom, Shift dress with floral pattern"
277,pink,white,Ballgown,bold,fair,rectangle,silk,"['necklace', 'bracelet']",office,"pink top with white bottom, Ballgown dress with bold pattern"
278,pink,white,Ballgown,stripes,fair,rectangle,silk,"['necklace', 'bracelet']",formal,"pink top with white bottom, Ballgown dress with stripes pattern"
279,pink,white,Ballgown,floral,fair,rectangle,silk,"['necklace', 'bracelet']",party,"pink top with white bottom, Ballgown dress with floral pattern"
280,pink,beige,Sheath,bold,fair,rectangle,linen,"['necklace', 'bracelet']",evening,"pink top with beige bottom, Sheath dress with bold pattern"
281,pink,beige,Sheath,stripes,fair,rectangle,linen,"['necklace', 'bracelet']",weekend,"pink top with beige bottom, Sheath dress with stripes pattern"
282,pink,beige,Sheath,floral,fair,rectangle,linen,"['necklace', 'bracelet']",casual,"pink top with beige bottom, Sheath dress with floral pattern"
283,pink,beige,Shift,bold,fair,rectangle,linen,"['necklace', 'bracelet']",office,"pink top with beige bottom, Shift dress with bold pattern"
284,pink,beige,Shift,stripes,fair,rectangle,linen,"['necklace', 'bracelet']",formal,"pink top with beige bottom, Shift dress with stripes pattern"
285,pink,beige,Shift,floral,fair,rectangle,linen,"['necklace', 'bracelet']",party,"pink top with beige bottom, Shift dress with floral pattern"
286,pink,beige,Ballgown,bold,fair,rectangle,silk,"['necklace', 'bracelet']",evening,"pink top with beige bottom, Ballgown dress with bold pattern"
287,pink,beige,Ballgown,stripes,fair,rectangle,silk,"['necklace', 'bracelet']",weekend,"pink top with beige bottom, Ballgown dress with stripes pattern"
288,pink,beige,Ballgown,floral,fair,rectangle,silk,"['necklace', 'bracelet']",casual,"pink top with beige bottom, Ballgown dress with floral pattern"
289,mint,white,Sheath,bold,fair,rectangle,linen,"['necklace', 'bracelet']",office,"mint top with white bottom, Sheath dress with bold pattern"
290,mint,white,Sheath,stripes,fair,rectangle,linen,"['necklace', 'bracelet']",formal,"mint top with white bottom, Sheath dress with stripes pattern"
291,mint,white,Sheath,floral,fair,rectangle,linen,"['necklace', 'bracelet']",party,"mint top with white bottom, Sheath dress with floral pattern"
292,mint,white,Shift,bold,fair,rectangle,linen,"['necklace', 'bracelet']",evening,"mint top with white bottom, Shift dress with bold pattern"
293,mint,white,Shift,stripes,fair,rectangle,linen,"['necklace', 'bracelet']",weekend,"mint top with white bottom, Shift dress with stripes pattern"
294,mint,white,Shift,floral,fair,rectangle,linen,"['necklace', 'bracelet']",casual,"mint top with white bottom, Shift dress with floral pattern"
295,mint,white,Ballgown,bold,fair,rectangle,silk,"['necklace', 'bracelet']",office,"mint top with white bottom, Ballgown dress with bold pattern"
